,Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Sleep_Hours,Previous_Scores,Motivation_Level,Tutoring_Sessions,Family_Income,Teacher_Quality,Physical_Activity,Parental_Education_Level,Distance_from_Home,Exam_Score,Extracurricular_Activities_No,Extracurricular_Activities_Yes,Internet_Access_No,Internet_Access_Yes,School_Type_Private,School_Type_Public,Peer_Influence_Negative,Peer_Influence_Neutral,Peer_Influence_Positive,Learning_Disabilities_No,Learning_Disabilities_Yes,Gender_Female,Gender_Male
653,13,70,1.0,1.0,8,56,1.0,2,1.0,2.0,0,0.0,0.0,62,True,False,False,True,False,True,False,True,False,True,False,False,True
654,35,78,2.0,0.0,10,99,1.0,1,0.0,1.0,2,0.0,0.0,72,False,True,False,True,True,False,False,False,True,True,False,False,True
655,20,61,1.0,0.0,7,70,0.0,1,1.0,1.0,4,0.0,1.0,62,False,True,False,True,True,False,False,False,True,True,False,True,False
656,20,76,2.0,2.0,6,87,0.0,1,0.0,1.0,4,2.0,1.0,68,False,True,False,True,False,True,True,False,False,True,False,False,True
657,20,83,2.0,1.0,7,89,1.0,3,0.0,2.0,4,0.0,0.0,69,True,False,False,True,True,False,True,False,False,True,False,True,False
658,21,98,2.0,1.0,5,66,0.0,3,2.0,2.0,5,0.0,0.0,73,True,False,False,True,False,True,False,False,True,True,False,False,True
659,19,81,2.0,2.0,8,61,0.0,3,1.0,1.0,5,2.0,0.0,69,True,False,False,True,True,False,True,False,False,True,False,False,True
660,17,93,1.0,1.0,9,64,1.0,1,1.0,1.0,3,0.0,1.0,67,False,True,False,True,False,True,False,True,False,True,False,True,False
661,17,82,1.0,0.0,6,88,0.0,2,0.0,0.0,3,2.0,0.0,65,True,False,False,True,True,False,False,True,False,True,False,False,True
662,20,62,0.0,0.0,6,92,2.0,2,1.0,1.0,3,2.0,1.0,63,True,False,False,True,False,True,False,False,True,True,False,False,True
663,17,73,2.0,1.0,7,85,1.0,2,0.0,1.0,2,0.0,1.0,66,False,True,False,True,False,True,False,False,True,True,False,False,True
664,16,83,1.0,1.0,6,72,1.0,1,0.0,2.0,2,1.0,0.0,66,True,False,False,True,False,True,False,False,True,True,False,False,True
665,21,98,1.0,2.0,5,63,0.0,0,0.0,2.0,2,2.0,0.0,70,True,False,False,True,False,True,False,True,False,True,False,False,True
666,18,94,1.0,1.0,6,71,0.0,2,2.0,1.0,3,2.0,2.0,69,True,False,False,True,False,True,False,True,False,True,False,False,True
667,29,69,1.0,2.0,6,96,0.0,1,2.0,1.0,4,0.0,0.0,70,True,False,False,True,False,True,False,False,True,True,False,True,False
669,27,68,1.0,1.0,9,66,1.0,3,2.0,1.0,3,0.0,2.0,67,True,False,False,True,True,False,False,False,True,True,False,False,True
670,27,97,2.0,2.0,9,66,0.0,1,0.0,1.0,3,0.0,2.0,73,False,True,False,True,False,True,False,False,True,True,False,False,True
671,8,94,2.0,0.0,8,89,2.0,0,1.0,1.0,2,0.0,0.0,66,True,False,False,True,False,True,False,True,False,True,False,True,False
672,18,91,2.0,2.0,7,71,2.0,0,1.0,1.0,3,0.0,0.0,70,False,True,False,True,False,True,False,True,False,True,False,False,True
673,18,76,2.0,2.0,6,79,1.0,1,1.0,1.0,2,2.0,2.0,67,True,False,False,True,True,False,False,False,True,True,False,True,False
674,12,80,0.0,0.0,9,71,2.0,1,0.0,0.0,3,0.0,1.0,60,True,False,False,True,True,False,False,False,True,False,True,True,False
675,15,79,2.0,1.0,8,62,0.0,1,0.0,0.0,3,1.0,0.0,65,True,False,False,True,False,True,False,False,True,True,False,False,True
676,13,70,1.0,1.0,5,59,1.0,0,1.0,2.0,2,2.0,0.0,63,True,False,False,True,True,False,False,False,True,True,False,True,False
677,31,80,2.0,2.0,6,57,0.0,1,1.0,2.0,3,0.0,0.0,72,False,True,False,True,True,False,False,False,True,True,False,True,False
678,26,61,0.0,1.0,5,51,2.0,0,0.0,1.0,5,0.0,1.0,62,False,True,False,True,True,False,False,True,False,True,False,True,False
679,28,65,1.0,1.0,4,64,1.0,6,1.0,2.0,3,2.0,0.0,70,False,True,False,True,False,True,False,True,False,True,False,False,True
680,24,95,2.0,0.0,8,59,1.0,2,0.0,2.0,1,1.0,1.0,70,False,True,False,True,False,True,True,False,False,True,False,False,True
681,13,90,1.0,1.0,5,63,1.0,0,0.0,1.0,4,0.0,1.0,64,True,False,False,True,False,True,False,True,False,True,False,True,False
682,17,77,1.0,1.0,6,54,0.0,3,0.0,1.0,4,0.0,1.0,64,False,True,False,True,False,True,False,True,False,True,False,False,True
683,23,81,1.0,0.0,7,67,1.0,0,1.0,2.0,5,0.0,1.0,67,False,True,False,True,True,False,False,False,True,True,False,True,False
684,13,75,1.0,2.0,7,76,2.0,1,1.0,2.0,1,0.0,1.0,64,False,True,False,True,False,True,True,False,False,True,False,False,True
685,24,90,1.0,1.0,6,97,0.0,1,2.0,2.0,4,0.0,0.0,72,False,True,False,True,False,True,False,False,True,True,False,False,True
686,19,91,1.0,0.0,9,67,1.0,0,1.0,1.0,3,1.0,0.0,66,True,False,False,True,True,False,True,False,False,True,False,True,False
687,18,91,1.0,1.0,5,52,1.0,2,1.0,1.0,4,0.0,1.0,66,True,False,False,True,False,True,True,False,False,True,False,True,False
688,24,89,1.0,2.0,5,68,1.0,0,0.0,2.0,2,2.0,0.0,71,False,True,False,True,False,True,False,False,True,True,False,True,False
689,23,68,0.0,0.0,8,91,1.0,5,0.0,1.0,5,2.0,0.0,66,True,False,False,True,False,True,True,False,False,True,False,True,False
690,18,74,1.0,0.0,6,67,2.0,2,0.0,2.0,2,0.0,0.0,64,False,True,False,True,False,True,False,True,False,True,False,False,True
691,27,79,1.0,0.0,6,65,0.0,0,1.0,1.0,2,1.0,0.0,66,True,False,False,True,True,False,True,False,False,True,False,False,True
692,14,73,1.0,0.0,5,96,0.0,1,0.0,1.0,3,0.0,1.0,62,False,True,False,True,False,True,True,False,False,True,False,True,False
693,24,90,1.0,1.0,8,65,1.0,4,0.0,1.0,4,0.0,1.0,70,True,False,False,True,False,True,False,True,False,True,False,False,True
694,24,73,1.0,1.0,7,99,1.0,3,1.0,2.0,3,0.0,0.0,69,False,True,False,True,True,False,False,True,False,True,False,True,False
695,18,66,2.0,1.0,7,92,1.0,2,0.0,1.0,4,0.0,1.0,65,True,False,False,True,True,False,False,True,False,True,False,False,True
696,22,76,2.0,1.0,6,84,2.0,2,1.0,2.0,3,0.0,0.0,70,False,True,False,True,False,True,False,True,False,True,False,False,True
697,12,99,2.0,2.0,6,80,1.0,0,2.0,1.0,3,0.0,1.0,70,False,True,True,False,False,True,False,False,True,True,False,False,True
698,26,69,1.0,1.0,7,61,1.0,1,2.0,2.0,2,1.0,0.0,67,False,True,False,True,False,True,False,False,True,True,False,False,True
699,19,84,1.0,2.0,8,87,0.0,2,0.0,2.0,3,0.0,1.0,69,False,True,False,True,False,True,False,False,True,True,False,True,False
700,17,77,0.0,1.0,9,67,0.0,0,0.0,2.0,5,0.0,0.0,62,True,False,False,True,False,True,False,True,False,False,True,True,False
701,26,63,1.0,2.0,9,74,1.0,1,0.0,1.0,4,0.0,0.0,67,False,True,False,True,True,False,False,False,True,True,False,True,False
702,16,80,2.0,1.0,8,55,2.0,0,0.0,1.0,6,1.0,1.0,65,True,False,True,False,False,True,False,False,True,True,False,False,True
703,12,88,1.0,1.0,8,65,1.0,0,0.0,1.0,4,0.0,0.0,65,True,False,False,True,False,True,False,False,True,True,False,False,True
704,11,81,1.0,2.0,5,76,1.0,1,0.0,1.0,3,2.0,2.0,65,False,True,False,True,False,True,False,True,False,True,False,False,True
705,24,95,1.0,0.0,6,73,1.0,3,0.0,1.0,2,0.0,1.0,69,False,True,True,False,False,True,False,False,True,True,False,False,True
706,12,72,1.0,1.0,8,67,0.0,4,1.0,1.0,4,0.0,0.0,63,True,False,False,True,False,True,False,True,False,True,False,False,True
707,31,63,0.0,2.0,7,74,0.0,3,1.0,1.0,2,1.0,1.0,66,False,True,False,True,False,True,True,False,False,True,False,False,True
708,8,97,1.0,2.0,8,87,1.0,0,1.0,1.0,2,0.0,0.0,67,False,True,False,True,False,True,False,False,True,False,True,False,True
709,30,75,1.0,1.0,8,73,2.0,1,1.0,1.0,3,1.0,0.0,69,True,False,False,True,False,True,True,False,False,True,False,False,True
710,21,83,1.0,1.0,8,75,2.0,1,0.0,2.0,2,0.0,2.0,67,False,True,False,True,False,True,False,True,False,True,False,False,True
711,19,92,1.0,1.0,5,85,1.0,1,1.0,2.0,4,0.0,0.0,70,False,True,False,True,True,False,False,True,False,True,False,False,True
712,17,73,2.0,2.0,7,92,1.0,2,2.0,1.0,2,0.0,1.0,67,False,True,False,True,True,False,True,False,False,True,False,False,True
713,22,89,2.0,1.0,6,76,1.0,2,0.0,1.0,4,0.0,0.0,70,True,False,False,True,False,True,False,True,False,True,False,False,True
714,20,65,2.0,2.0,6,97,1.0,0,0.0,0.0,3,0.0,1.0,65,False,True,False,True,True,False,True,False,False,True,False,True,False
715,27,72,1.0,0.0,4,68,1.0,0,1.0,2.0,3,1.0,0.0,63,True,False,True,False,False,True,True,False,False,False,True,False,True
716,21,66,1.0,1.0,7,63,1.0,0,2.0,1.0,3,0.0,0.0,64,False,True,False,True,False,True,False,True,False,True,False,True,False
717,21,92,2.0,1.0,4,85,0.0,1,2.0,1.0,3,0.0,2.0,69,False,True,False,True,False,True,True,False,False,True,False,False,True
718,18,69,0.0,1.0,8,59,0.0,1,0.0,1.0,4,0.0,0.0,60,True,False,True,False,False,True,False,False,True,True,False,True,False
719,20,89,0.0,1.0,9,95,1.0,3,0.0,1.0,3,0.0,1.0,69,False,True,False,True,False,True,False,False,True,True,False,False,True
720,22,98,1.0,0.0,8,69,1.0,4,2.0,1.0,2,0.0,0.0,72,False,True,False,True,True,False,False,False,True,True,False,True,False
721,10,81,1.0,0.0,7,85,0.0,1,0.0,1.0,2,1.0,0.0,63,False,True,False,True,False,True,False,True,False,True,False,False,True
722,12,82,0.0,1.0,9,79,2.0,0,0.0,1.0,2,1.0,1.0,63,True,False,False,True,True,False,False,False,True,True,False,True,False
723,24,78,2.0,0.0,7,53,2.0,0,1.0,1.0,4,0.0,0.0,66,False,True,False,True,False,True,False,True,False,False,True,False,True
724,21,73,1.0,1.0,6,85,1.0,6,1.0,2.0,5,1.0,0.0,70,True,False,False,True,False,True,False,True,False,True,False,False,True
725,19,79,1.0,2.0,7,90,1.0,1,2.0,1.0,4,1.0,2.0,68,False,True,False,True,False,True,True,False,False,True,False,True,False
726,20,84,1.0,1.0,10,99,0.0,2,1.0,1.0,3,0.0,1.0,69,False,True,False,True,True,False,False,False,True,True,False,False,True
727,22,99,1.0,1.0,5,71,2.0,0,1.0,2.0,4,1.0,0.0,72,False,True,False,True,False,True,False,True,False,True,False,True,False
728,17,98,0.0,2.0,5,75,0.0,1,0.0,0.0,3,1.0,0.0,67,True,False,False,True,True,False,False,False,True,False,True,False,True
729,15,94,0.0,1.0,8,94,0.0,1,2.0,1.0,4,0.0,1.0,68,True,False,False,True,False,True,False,False,True,True,False,False,True
730,21,96,1.0,2.0,7,63,1.0,1,1.0,1.0,2,2.0,2.0,70,True,False,False,True,True,False,True,False,False,True,False,True,False
731,14,79,2.0,1.0,6,59,1.0,5,1.0,2.0,3,2.0,2.0,68,False,True,False,True,False,True,False,False,True,True,False,False,True
732,22,86,1.0,1.0,5,57,2.0,2,1.0,1.0,3,1.0,1.0,69,False,True,False,True,False,True,False,False,True,True,False,False,True
733,10,96,1.0,1.0,4,99,1.0,1,1.0,1.0,5,1.0,0.0,68,True,False,False,True,True,False,True,False,False,True,False,True,False
734,26,76,1.0,1.0,5,64,0.0,0,1.0,1.0,5,1.0,2.0,66,True,False,False,True,False,True,False,False,True,True,False,True,False
735,23,98,1.0,1.0,9,88,2.0,1,0.0,1.0,4,2.0,1.0,72,True,False,False,True,False,True,True,False,False,True,False,True,False
736,22,77,1.0,1.0,7,72,1.0,2,1.0,2.0,3,0.0,0.0,67,False,True,False,True,False,True,False,True,False,True,False,False,True
737,26,84,0.0,2.0,4,62,1.0,3,2.0,2.0,2,0.0,0.0,70,True,False,True,False,False,True,False,False,True,True,False,False,True
738,30,88,2.0,1.0,9,96,1.0,1,1.0,2.0,3,0.0,0.0,73,False,True,False,True,True,False,False,True,False,False,True,False,True
739,26,98,1.0,0.0,9,73,2.0,1,2.0,0.0,6,2.0,1.0,73,False,True,False,True,False,True,False,True,False,True,False,False,True
740,9,70,1.0,1.0,9,78,0.0,1,1.0,0.0,2,0.0,0.0,60,True,False,False,True,False,True,False,True,False,True,False,True,False
741,12,90,1.0,2.0,6,61,0.0,2,1.0,2.0,3,1.0,0.0,67,True,False,False,True,False,True,False,True,False,True,False,False,True
742,16,81,2.0,1.0,7,66,1.0,3,2.0,2.0,4,0.0,0.0,69,False,True,False,True,True,False,False,False,True,True,False,False,True
743,20,71,1.0,0.0,7,87,2.0,1,1.0,1.0,5,0.0,0.0,65,True,False,False,True,False,True,True,False,False,True,False,False,True
744,23,91,0.0,2.0,9,67,0.0,2,0.0,1.0,4,0.0,0.0,70,False,True,False,True,False,True,False,True,False,True,False,True,False
745,16,82,2.0,2.0,6,75,0.0,3,1.0,1.0,3,1.0,1.0,68,False,True,False,True,False,True,False,True,False,True,False,True,False
746,21,86,1.0,0.0,6,56,1.0,1,0.0,2.0,2,1.0,0.0,66,True,False,False,True,True,False,True,False,False,True,False,True,False
747,15,73,0.0,2.0,8,93,1.0,1,0.0,2.0,4,1.0,2.0,65,False,True,False,True,False,True,False,False,True,True,False,False,True
748,16,79,0.0,1.0,9,87,1.0,1,0.0,1.0,2,1.0,1.0,64,False,True,False,True,False,True,False,True,False,True,False,True,False
749,12,85,2.0,2.0,7,88,2.0,1,0.0,1.0,0,1.0,2.0,67,False,True,False,True,False,True,False,True,False,True,False,True,False
750,14,76,2.0,1.0,8,59,0.0,3,1.0,1.0,5,0.0,1.0,65,False,True,False,True,True,False,False,True,False,True,False,False,True
751,12,68,2.0,2.0,7,75,1.0,1,1.0,0.0,4,0.0,0.0,64,False,True,False,True,True,False,False,False,True,True,False,False,True
752,14,98,2.0,2.0,7,51,1.0,0,1.0,0.0,1,0.0,0.0,67,True,False,False,True,False,True,False,False,True,False,True,False,True
753,26,80,1.0,0.0,6,66,1.0,2,2.0,1.0,4,2.0,0.0,70,False,True,False,True,False,True,False,True,False,True,False,False,True
754,14,89,1.0,0.0,5,67,0.0,3,0.0,0.0,3,0.0,2.0,63,False,True,True,False,True,False,False,True,False,True,False,True,False
755,36,76,1.0,1.0,6,96,1.0,1,0.0,1.0,2,1.0,0.0,71,True,False,False,True,True,False,False,True,False,True,False,False,True
756,23,74,2.0,0.0,6,100,0.0,2,2.0,0.0,3,0.0,0.0,68,True,False,False,True,True,False,False,False,True,True,False,False,True
757,21,76,1.0,1.0,7,81,1.0,0,1.0,2.0,2,1.0,1.0,67,True,False,False,True,True,False,False,False,True,True,False,True,False
758,15,76,2.0,2.0,9,76,1.0,1,1.0,2.0,2,2.0,2.0,67,False,True,False,True,False,True,False,True,False,True,False,True,False
759,24,82,0.0,1.0,7,72,1.0,0,1.0,2.0,2,2.0,1.0,68,False,True,False,True,False,True,False,False,True,True,False,True,False
760,17,82,2.0,1.0,6,51,1.0,1,0.0,1.0,3,2.0,1.0,66,True,False,False,True,False,True,False,False,True,True,False,False,True
761,21,80,1.0,1.0,8,90,1.0,0,1.0,1.0,4,1.0,0.0,68,False,True,False,True,False,True,True,False,False,True,False,False,True
762,35,65,2.0,1.0,7,84,2.0,0,1.0,1.0,2,0.0,1.0,70,False,True,False,True,False,True,False,False,True,True,False,False,True
763,19,80,0.0,0.0,8,82,1.0,5,0.0,0.0,3,1.0,0.0,67,True,False,False,True,False,True,False,False,True,True,False,False,True
764,27,67,0.0,1.0,6,90,1.0,2,2.0,2.0,3,0.0,1.0,67,False,True,False,True,True,False,False,True,False,True,False,False,True
765,16,65,0.0,2.0,9,96,0.0,2,0.0,1.0,2,0.0,0.0,62,True,False,False,True,False,True,True,False,False,True,False,False,True
766,20,97,1.0,2.0,9,69,0.0,0,0.0,0.0,3,0.0,0.0,67,True,False,False,True,False,True,True,False,False,False,True,False,True
767,31,84,1.0,2.0,7,71,0.0,4,0.0,1.0,4,0.0,2.0,70,True,False,False,True,False,True,True,False,False,True,False,False,True
768,16,86,2.0,2.0,8,99,1.0,4,0.0,2.0,4,1.0,0.0,72,True,False,False,True,True,False,False,True,False,True,False,False,True
769,31,76,1.0,1.0,9,83,1.0,2,2.0,1.0,3,0.0,1.0,70,False,True,False,True,True,False,True,False,False,True,False,True,False
771,17,86,1.0,1.0,7,61,1.0,2,2.0,1.0,3,0.0,1.0,66,True,False,True,False,False,True,False,False,True,True,False,False,True
772,24,91,0.0,0.0,7,66,2.0,2,0.0,2.0,3,0.0,0.0,69,False,True,False,True,False,True,False,True,False,True,False,False,True
773,26,75,2.0,1.0,5,70,0.0,0,2.0,0.0,2,2.0,0.0,68,True,False,False,True,True,False,False,True,False,True,False,False,True
774,24,98,2.0,0.0,8,66,2.0,2,0.0,1.0,1,0.0,1.0,71,True,False,False,True,False,True,False,False,True,True,False,False,True
775,11,93,2.0,1.0,9,94,1.0,4,0.0,2.0,4,0.0,1.0,69,True,False,False,True,False,True,False,True,False,True,False,False,True
776,16,94,1.0,1.0,7,76,0.0,2,1.0,1.0,3,0.0,0.0,67,True,False,False,True,False,True,False,True,False,False,True,True,False
777,19,67,0.0,1.0,8,98,1.0,2,0.0,1.0,2,2.0,0.0,64,False,True,False,True,True,False,True,False,False,True,False,True,False
778,20,71,1.0,1.0,9,66,1.0,1,1.0,0.0,5,1.0,0.0,63,False,True,False,True,True,False,True,False,False,False,True,True,False
779,24,71,1.0,2.0,6,52,1.0,2,1.0,1.0,3,1.0,2.0,66,False,True,False,True,True,False,False,True,False,True,False,True,False
780,21,71,2.0,1.0,8,57,0.0,2,2.0,1.0,1,2.0,0.0,66,False,True,True,False,False,True,False,False,True,True,False,True,False
781,12,94,0.0,2.0,6,61,1.0,3,2.0,2.0,4,1.0,0.0,69,False,True,False,True,False,True,False,True,False,True,False,False,True
782,22,61,0.0,0.0,6,82,0.0,4,1.0,1.0,4,0.0,1.0,64,False,True,False,True,False,True,False,False,True,True,False,True,False
783,24,63,2.0,1.0,8,59,0.0,1,0.0,1.0,3,0.0,0.0,62,True,False,False,True,False,True,False,True,False,False,True,False,True
784,23,71,1.0,1.0,7,69,2.0,3,0.0,1.0,5,0.0,2.0,66,False,True,False,True,False,True,False,False,True,False,True,True,False
785,26,68,1.0,2.0,8,90,1.0,4,0.0,2.0,3,0.0,0.0,70,False,True,False,True,True,False,False,True,False,True,False,False,True
786,25,69,2.0,1.0,7,56,1.0,2,0.0,1.0,4,0.0,0.0,67,False,True,False,True,True,False,False,True,False,True,False,False,True
787,23,92,0.0,1.0,8,54,1.0,0,2.0,0.0,1,2.0,0.0,68,True,False,False,True,False,True,False,False,True,True,False,True,False
788,20,83,2.0,0.0,9,77,2.0,0,0.0,1.0,3,0.0,0.0,67,True,False,False,True,False,True,False,False,True,False,True,False,True
789,10,60,1.0,1.0,9,85,1.0,0,1.0,2.0,4,2.0,0.0,62,True,False,False,True,False,True,False,False,True,True,False,False,True
790,23,77,0.0,1.0,8,96,1.0,1,2.0,1.0,1,1.0,0.0,67,False,True,False,True,True,False,False,True,False,False,True,False,True
791,21,76,1.0,2.0,8,83,1.0,0,0.0,1.0,5,0.0,0.0,68,False,True,False,True,False,True,False,False,True,True,False,False,True
792,22,65,0.0,1.0,7,97,0.0,2,1.0,2.0,4,0.0,1.0,64,True,False,False,True,True,False,False,True,False,True,False,True,False
793,12,87,1.0,0.0,7,62,1.0,2,1.0,1.0,4,0.0,0.0,64,False,True,True,False,False,True,False,True,False,True,False,True,False
794,14,88,1.0,1.0,8,67,1.0,2,2.0,0.0,3,2.0,2.0,66,True,False,False,True,False,True,False,True,False,True,False,False,True
795,26,89,1.0,0.0,7,92,1.0,2,0.0,2.0,2,2.0,1.0,72,False,True,False,True,False,True,False,False,True,True,False,False,True
796,20,89,1.0,2.0,8,91,1.0,2,1.0,1.0,3,0.0,0.0,72,False,True,False,True,False,True,False,False,True,True,False,True,False
797,24,60,1.0,2.0,9,83,2.0,2,1.0,0.0,3,0.0,0.0,66,False,True,False,True,False,True,False,False,True,False,True,False,True
798,20,98,0.0,1.0,7,75,2.0,4,1.0,1.0,1,1.0,0.0,72,True,False,False,True,True,False,False,False,True,True,False,False,True
799,20,93,2.0,1.0,4,51,0.0,1,1.0,1.0,3,0.0,0.0,69,False,True,False,True,False,True,False,False,True,True,False,False,True
800,26,96,2.0,2.0,10,64,0.0,2,1.0,1.0,3,0.0,0.0,72,False,True,False,True,True,False,False,True,False,False,True,True,False
801,17,61,0.0,0.0,6,58,1.0,1,1.0,2.0,4,0.0,0.0,60,False,True,False,True,False,True,False,True,False,True,False,False,True
802,21,97,1.0,1.0,7,53,1.0,0,2.0,1.0,2,0.0,1.0,69,False,True,False,True,False,True,False,True,False,True,False,False,True
803,17,92,1.0,2.0,8,89,1.0,0,0.0,0.0,3,0.0,0.0,68,True,False,False,True,False,True,False,False,True,False,True,False,True
804,17,93,0.0,1.0,9,57,2.0,3,0.0,2.0,2,1.0,0.0,69,False,True,False,True,True,False,False,True,False,True,False,False,True
805,18,64,1.0,0.0,10,68,0.0,1,0.0,1.0,5,0.0,0.0,62,False,True,False,True,False,True,False,False,True,True,False,False,True
806,21,90,1.0,1.0,6,99,0.0,2,0.0,2.0,2,0.0,1.0,71,False,True,False,True,False,True,False,False,True,True,False,False,True
807,17,98,1.0,2.0,9,70,0.0,1,2.0,1.0,2,0.0,0.0,70,False,True,False,True,True,False,True,False,False,True,False,False,True
808,28,87,0.0,0.0,7,57,1.0,2,1.0,2.0,4,0.0,1.0,68,False,True,False,True,True,False,True,False,False,True,False,False,True
809,15,83,2.0,1.0,10,84,1.0,1,2.0,2.0,2,1.0,0.0,68,False,True,False,True,False,True,True,False,False,True,False,False,True
810,19,98,1.0,2.0,9,90,0.0,1,2.0,1.0,2,1.0,2.0,70,True,False,True,False,True,False,False,False,True,True,False,True,False
811,17,78,1.0,2.0,7,64,1.0,0,0.0,1.0,3,0.0,0.0,65,True,False,False,True,True,False,False,True,False,True,False,True,False
812,29,84,2.0,1.0,6,90,1.0,0,1.0,2.0,3,2.0,2.0,73,False,True,False,True,False,True,False,False,True,True,False,False,True
813,21,79,2.0,1.0,4,64,0.0,0,0.0,2.0,4,1.0,1.0,66,True,False,False,True,False,True,True,False,False,True,False,False,True
814,26,97,1.0,1.0,8,85,0.0,2,2.0,0.0,3,0.0,0.0,71,True,False,True,False,False,True,False,True,False,True,False,False,True
815,11,63,2.0,1.0,9,56,2.0,2,1.0,1.0,3,0.0,0.0,62,False,True,False,True,False,True,False,True,False,True,False,True,False
816,22,80,1.0,1.0,8,71,2.0,2,0.0,1.0,3,0.0,0.0,68,False,True,False,True,True,False,False,False,True,True,False,True,False
817,25,87,1.0,2.0,4,76,0.0,1,0.0,2.0,4,1.0,2.0,70,True,False,False,True,False,True,False,False,True,True,False,False,True
818,20,92,1.0,0.0,5,86,0.0,0,1.0,1.0,2,2.0,1.0,68,True,False,False,True,False,True,False,True,False,True,False,True,False
819,26,83,2.0,0.0,8,83,1.0,2,0.0,2.0,2,1.0,0.0,71,False,True,False,True,False,True,False,True,False,True,False,True,False
820,17,96,1.0,1.0,10,93,1.0,2,1.0,0.0,4,0.0,0.0,70,False,True,False,True,False,True,True,False,False,True,False,True,False
821,28,98,1.0,1.0,7,59,1.0,1,0.0,1.0,3,0.0,0.0,72,False,True,False,True,False,True,False,False,True,True,False,False,True
822,34,63,1.0,2.0,9,83,1.0,2,1.0,2.0,2,1.0,1.0,69,False,True,False,True,False,True,True,False,False,True,False,False,True
823,18,76,1.0,2.0,5,56,1.0,1,0.0,0.0,2,1.0,1.0,63,True,False,False,True,False,True,True,False,False,True,False,False,True
824,17,61,1.0,1.0,7,74,2.0,0,1.0,1.0,2,2.0,0.0,62,True,False,False,True,False,True,False,True,False,True,False,True,False
825,29,73,1.0,1.0,7,76,1.0,2,0.0,2.0,3,0.0,0.0,68,True,False,False,True,True,False,False,True,False,True,False,True,False
826,29,81,0.0,1.0,9,51,0.0,2,1.0,1.0,5,2.0,0.0,70,False,True,False,True,False,True,False,False,True,True,False,False,True
827,17,96,1.0,1.0,6,54,1.0,1,1.0,1.0,4,0.0,0.0,69,False,True,False,True,True,False,False,False,True,True,False,False,True
